data_type,approaches,distribution,repetition,train_loss,val_loss,val_tn,val_fp,val_fn,val_tp,val_acc,val_bacc,val_prec,val_rec,val_f1,val_matthews_corrcoef
R,sst_imise,setting1,3,0.16429603099822998,0.19478973746299744,107,0,12,52,0.9298245614035088,0.90625,1.0,0.8125,0.896551724137931,0.8547322545047403
R,sst_hsm,setting1,3,0.22061443328857422,0.2008342444896698,104,3,9,55,0.9298245614035088,0.915668808411215,0.9482758620689655,0.859375,0.9016393442622951,0.8497791858590499
R,iil,setting1,3,0.21691173315048218,0.19071409106254578,105,2,9,55,0.935672514619883,0.9203417056074766,0.9649122807017544,0.859375,0.9090909090909091,0.8630272328686374
R,Ciil,setting1,3,0.21613849699497223,0.18751031160354614,105,2,10,54,0.9298245614035088,0.9125292056074766,0.9642857142857143,0.84375,0.9,0.8507924715904475
R,sst_uka,setting2,0,0.17929629981517792,0.2021241933107376,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_umg,setting2,0,0.14049410820007324,0.21494552493095398,106,1,14,50,0.9122807017543859,0.8859521028037383,0.9803921568627451,0.78125,0.8695652173913043,0.8165251608938527
R,sst_ukk,setting2,0,0.16833792626857758,0.19173221290111542,104,3,9,55,0.9298245614035088,0.915668808411215,0.9482758620689655,0.859375,0.9016393442622951,0.8497791858590499
R,sst_ukl,setting2,0,0.17944805324077606,0.20494697988033295,105,2,11,53,0.9239766081871345,0.9047167056074766,0.9636363636363636,0.828125,0.8907563025210085,0.8385957622169496
R,sst_imise,setting2,0,0.2107154279947281,0.20994773507118225,101,6,3,61,0.9473684210526315,0.9485251168224299,0.9104477611940298,0.953125,0.9312977099236641,0.889292374786322
R,sst_hsm,setting2,0,0.17228573560714722,0.22460345923900604,107,0,15,49,0.9122807017543859,0.8828125,1.0,0.765625,0.8672566371681416,0.8194454092180422
R,iil,setting2,0,0.18515320122241974,0.21849580109119415,107,0,14,50,0.9181286549707602,0.890625,1.0,0.78125,0.8771929824561403,0.8311783430868064
R,Ciil,setting2,0,0.19689063727855682,0.19350506365299225,106,1,12,52,0.9239766081871345,0.9015771028037383,0.9811320754716981,0.8125,0.8888888888888888,0.8404306359219361
R,sst_uka,setting2,1,0.17984254658222198,0.1947871446609497,105,2,11,53,0.9239766081871345,0.9047167056074766,0.9636363636363636,0.828125,0.8907563025210085,0.8385957622169496
R,sst_umg,setting2,1,0.136704221367836,0.20093567669391632,107,0,13,51,0.9239766081871345,0.8984375,1.0,0.796875,0.8869565217391304,0.8429394254630637
R,sst_ukk,setting2,1,0.16849729418754578,0.19329608976840973,104,3,9,55,0.9298245614035088,0.915668808411215,0.9482758620689655,0.859375,0.9016393442622951,0.8497791858590499
R,sst_ukl,setting2,1,0.1801915317773819,0.20552629232406616,105,2,11,53,0.9239766081871345,0.9047167056074766,0.9636363636363636,0.828125,0.8907563025210085,0.8385957622169496
R,sst_imise,setting2,1,0.21581658720970154,0.21967339515686035,101,6,2,62,0.9532163742690059,0.9563376168224299,0.9117647058823529,0.96875,0.9393939393939394,0.9024539970399188
R,sst_hsm,setting2,1,0.17614340782165527,0.2298281490802765,107,0,15,49,0.9122807017543859,0.8828125,1.0,0.765625,0.8672566371681416,0.8194454092180422
R,iil,setting2,1,0.17506243288516998,0.21442779898643494,107,0,13,51,0.9239766081871345,0.8984375,1.0,0.796875,0.8869565217391304,0.8429394254630637
R,Ciil,setting2,1,0.19977518916130066,0.19508038461208344,105,2,11,53,0.9239766081871345,0.9047167056074766,0.9636363636363636,0.828125,0.8907563025210085,0.8385957622169496
R,sst_uka,setting2,2,0.16524459421634674,0.18761149048805237,105,2,9,55,0.935672514619883,0.9203417056074766,0.9649122807017544,0.859375,0.9090909090909091,0.8630272328686374
R,sst_umg,setting2,2,0.1428740918636322,0.21133257448673248,107,0,14,50,0.9181286549707602,0.890625,1.0,0.78125,0.8771929824561403,0.8311783430868064
R,sst_ukk,setting2,2,0.16465193033218384,0.18801723420619965,104,3,8,56,0.935672514619883,0.923481308411215,0.9491525423728814,0.875,0.9105691056910569,0.8622061187899139
R,sst_ukl,setting2,2,0.16635894775390625,0.19765345752239227,105,2,12,52,0.9181286549707602,0.8969042056074766,0.9629629629629629,0.8125,0.8813559322033898,0.8264332110850675
R,sst_imise,setting2,2,0.22061851620674133,0.22149278223514557,101,6,2,62,0.9532163742690059,0.9563376168224299,0.9117647058823529,0.96875,0.9393939393939394,0.9024539970399188
R,sst_hsm,setting2,2,0.18370699882507324,0.23549094796180725,107,0,16,48,0.9064327485380117,0.875,1.0,0.75,0.8571428571428571,0.807736977233458
R,iil,setting2,2,0.18413792550563812,0.22182464599609375,107,0,13,51,0.9239766081871345,0.8984375,1.0,0.796875,0.8869565217391304,0.8429394254630637
R,Ciil,setting2,2,0.20689521729946136,0.204480841755867,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_uka,setting2,3,0.17075419425964355,0.19648060202598572,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_umg,setting2,3,0.13569113612174988,0.20458099246025085,107,0,13,51,0.9239766081871345,0.8984375,1.0,0.796875,0.8869565217391304,0.8429394254630637
R,sst_ukk,setting2,3,0.1694064885377884,0.19541074335575104,104,3,9,55,0.9298245614035088,0.915668808411215,0.9482758620689655,0.859375,0.9016393442622951,0.8497791858590499
R,sst_ukl,setting2,3,0.17718227207660675,0.20546330511569977,105,2,12,52,0.9181286549707602,0.8969042056074766,0.9629629629629629,0.8125,0.8813559322033898,0.8264332110850675
R,sst_imise,setting2,3,0.21874822676181793,0.2197798192501068,102,5,3,61,0.9532163742690059,0.9531980140186915,0.9242424242424242,0.953125,0.9384615384615385,0.9010175541600056
R,sst_hsm,setting2,3,0.17737004160881042,0.2290729433298111,107,0,14,50,0.9181286549707602,0.890625,1.0,0.78125,0.8771929824561403,0.8311783430868064
R,iil,setting2,3,0.17736345529556274,0.20999270677566528,107,0,14,50,0.9181286549707602,0.890625,1.0,0.78125,0.8771929824561403,0.8311783430868064
